Ps,Fd,Wv,Wn,Wd1,Tv,actuator_damping,actuator_force,angular_disp,current,load_flow,load_pressure,orifice_flow,spool_physical_disp,fault
220000000,3,940,224,627,0.5,-1691.791659,108.784783,-0.2609902701,0.3882384988,1.95E-05,-774465.2038,5.34E-05,1.55E-05,yes
220000000,3,940,224,627,0.5,-2801.909964,122.7856741,-0.2131427992,0.4337064485,3.18E-05,-1310726.169,5.95E-05,1.73E-05,yes
220000000,3,940,224,627,0.5,-8331.859081,131.6383274,-0.160507773,0.4696862539,9.34E-05,-4011849.684,6.49E-05,1.88E-05,yes
220000000,3,940,224,627,0.5,-24002.1072,136.9271688,-0.1042592983,0.4938432834,0.0002659095237,-11675724.09,6.87E-05,1.97E-05,yes
220000000,3,940,224,627,0.5,-27506.83581,138.4783808,-0.0456601744,0.5045774182,0.0003010654479,-13389607.35,7.16E-05,2.02E-05,yes
220000000,3,940,224,627,0.5,-15350.8617,134.0355161,0.01398629729,0.4990109587,0.0001660167266,-7444631.207,7.09E-05,2.00E-05,yes
220000000,3,940,224,627,0.5,9612.460309,133.7072627,0.07326409913,0.4892924097,-0.0001027339549,4768183.743,6.86E-05,1.96E-05,yes
220000000,3,940,224,627,0.5,23923.85177,132.0767386,0.1308665507,0.4769929665,-0.0002527150027,11769045.26,6.51E-05,1.91E-05,yes
220000000,3,940,224,627,0.5,27500.96416,129.3277687,0.1855200932,0.459867957,-0.0002871620472,13517755.34,6.17E-05,1.84E-05,yes
220000000,3,940,224,627,0.5,-2814.90154,114.2042853,0.2360737539,0.4264210004,2.91E-05,-1321280.457,5.68E-05,1.71E-05,yes
220000000,3,940,224,627,0.5,-36707.30766,97.46377636,0.281350311,0.3774174514,0.0003746803339,-17910882.53,5.19E-05,1.51E-05,yes
220000000,3,940,224,627,0.5,-34884.27343,71.84861972,0.3203545566,0.3075461836,0.0003521158266,-17031518.99,4.35E-05,1.23E-05,yes
220000000,3,940,224,627,0.5,-1639.84512,50.91265074,0.3520989041,0.2357019809,1.64E-05,-777364.2216,3.29E-05,9.45E-06,yes
220000000,3,940,224,627,0.5,20970.55363,36.7315166,0.3758708038,0.1703270658,-0.0002070715537,10277536.76,2.25E-05,6.85E-06,yes
220000000,3,940,224,627,0.5,51764.18221,20.97207505,0.3912165128,0.1043231996,-0.0005056439112,25335202.68,1.27E-05,4.18E-06,yes
220000000,3,940,224,627,0.5,26990.14642,-0.2699183881,0.3978333206,0.02980606463,-0.0002608409423,13204440.56,2.53E-06,1.22E-06,yes
220000000,3,940,224,627,0.5,-20056.3219,-24.09977858,0.3956259672,-0.06858765017,0.0001917900443,-9824081.057,-8.11E-06,-2.72E-06,yes
220000000,3,940,224,627,0.5,-218106.6688,-45.12914344,0.3843347535,-0.1407476043,0.002063935329,-106727885.5,-1.77E-05,-5.62E-06,yes
220000000,3,940,224,627,0.5,-238097.2362,-71.50591205,0.3645028858,-0.2200017311,0.002229877438,-116520911,-2.10E-05,-8.78E-06,yes
220000000,3,940,224,627,0.5,-37888.45913,-117.6343555,0.3369888804,-0.3871903363,0.0003512200021,-18593979.2,-3.65E-05,-1.55E-05,yes
220000000,3,940,224,627,0.5,240696.6625,-115.1889744,0.3013780824,-0.4922922312,-0.002208682281,117701308,-6.49E-05,-1.97E-05,yes
220000000,3,940,224,627,0.5,451986.8424,-56.78384385,0.2580536559,-0.4090730644,-0.00410604936,221100811.4,-6.96E-05,-1.64E-05,yes
210000000,8,940,224,627,0.5,0,0,0,0,0,0,0,0,no
210000000,8,940,224,627,0.5,698.5675909,146.1750166,0.05762973654,0.5293559562,7.14E-05,413279.1622,7.14E-05,2.11E-05,no
210000000,8,940,224,627,0.5,607.9529596,128.9394995,0.1169249259,0.5078727967,6.21E-05,360514.9017,6.85E-05,2.03E-05,no
210000000,8,940,224,627,0.5,644.9239892,120.2349156,0.1729913177,0.4767379601,6.59E-05,374343.8869,6.43E-05,1.91E-05,no
210000000,8,940,224,627,0.5,572.1584805,107.7076955,0.2248895967,0.4363817164,5.85E-05,332615.546,5.87E-05,1.75E-05,no
210000000,8,940,224,627,0.5,514.5751219,93.04314246,0.2715835013,0.3873884462,5.26E-05,297269.2096,5.19E-05,1.55E-05,no
210000000,8,940,224,627,0.5,429.9640021,78.45162513,0.3120963572,0.330790837,4.39E-05,248735.6298,4.36E-05,1.31E-05,no
210000000,8,940,224,627,0.5,346.7715067,59.28597168,0.3455568916,0.2661250082,3.54E-05,198658.2575,3.50E-05,1.06E-05,no
210000000,8,940,224,627,0.5,270.766527,38.60328642,0.3712335533,0.1968914672,2.77E-05,151355.0946,2.55E-05,7.88E-06,no
210000000,8,940,224,627,0.5,159.6017397,17.37490598,0.3885607701,0.1233301496,1.63E-05,86583.48614,1.53E-05,4.94E-06,no
210000000,8,940,224,627,0.5,71.41452048,-3.628716688,0.3971571491,0.04713065168,7.30E-06,33163.3091,4.83E-06,1.89E-06,no
210000000,8,940,224,627,0.5,-46.14211845,-26.09383033,0.3969801209,-0.05431573443,-4.72E-06,-35340.48374,-5.75E-06,-2.16E-06,no
210000000,8,940,224,627,0.5,-135.7015269,-45.9824703,0.3876741572,-0.130518729,-1.39E-05,-88886.49568,-1.65E-05,-5.28E-06,no
210000000,8,940,224,627,0.5,-234.5274894,-66.86384723,0.36968628,-0.2036055368,-2.40E-05,-147451.7303,-2.64E-05,-8.12E-06,no
210000000,8,940,224,627,0.5,-333.6250767,-85.78798569,0.3434160201,-0.2723788203,-3.41E-05,-205192.3006,-3.59E-05,-1.09E-05,no
210000000,8,940,224,627,0.5,-399.0803946,-102.8172327,0.3094441534,-0.33537858,-4.08E-05,-245546.7844,-4.46E-05,-1.34E-05,no
210000000,8,940,224,627,0.5,-502.5008766,-118.0984319,0.2685286946,-0.3911607973,-5.14E-05,-303620.0139,-5.23E-05,-1.56E-05,no
210000000,8,940,224,627,0.5,-563.210315,-130.3300754,0.2215859223,-0.4384648366,-5.76E-05,-339305.4747,-5.88E-05,-1.75E-05,no
210000000,8,940,224,627,0.5,-604.9777438,-140.4743112,0.1696686233,-0.476244575,-6.18E-05,-364702.571,-6.40E-05,-1.90E-05,no
210000000,8,940,224,627,0.5,-659.0581469,-147.3011865,0.1139418519,-0.5035888486,-6.74E-05,-394500.6523,-6.78E-05,-2.01E-05,no
210000000,8,940,224,627,0.5,-681.2228556,-153.3999832,0.0556568863,-0.5198907605,-6.96E-05,-408328.199,-7.00E-05,-2.08E-05,no
210000000,8,940,224,627,0.5,-690.706598,-151.5115845,-0.003877632585,-0.5248193934,-7.06E-05,-412044.1206,-7.08E-05,-2.10E-05,no
210000000,8,940,224,627,0.5,-683.4766001,-148.7477421,-0.06332479767,-0.518213395,-6.99E-05,-407154.7662,-6.99E-05,-2.07E-05,no
210000000,8,940,224,627,0.5,-662.8403854,-142.9511606,-0.1213495528,-0.5002519193,-6.77E-05,-394222.8698,-6.74E-05,-2.00E-05,no
210000000,8,940,224,627,0.5,-627.0381115,-134.2748472,-0.176648799,-0.4712520555,-6.41E-05,-372462.3086,-6.34E-05,-1.88E-05,no
210000000,8,940,224,627,0.5,-571.2038679,-122.5443572,-0.2279806879,-0.4321101812,-5.84E-05,-339407.1551,-5.80E-05,-1.73E-05,no
210000000,8,940,224,627,0.5,-505.8639195,-108.1906624,-0.2741923835,-0.3833556934,-5.17E-05,-300418.0929,-5.13E-05,-1.53E-05,no
210000000,8,940,224,627,0.5,-437.8003587,-91.27374478,-0.3142460312,-0.3264277799,-4.47E-05,-258842.5164,-4.34E-05,-1.31E-05,no
210000000,8,940,224,627,0.5,-359.7624809,-73.36563462,-0.3472421084,-0.2623877438,-3.68E-05,-211902.2092,-3.45E-05,-1.05E-05,no
210000000,8,940,224,627,0.5,-250.6924215,-53.19528714,-0.3724396849,-0.1926660338,-2.56E-05,-148673.0473,-2.50E-05,-7.73E-06,no
210000000,8,940,224,627,0.5,-164.9715545,-32.23713118,-0.3892728156,-0.1189658318,-1.69E-05,-96481.74445,-1.48E-05,-4.77E-06,no
210000000,8,940,224,627,0.5,-49.38480933,-10.99262322,-0.3973661134,-0.04269484863,-5.05E-06,-29538.86133,-4.30E-06,-1.73E-06,no
210000000,8,940,224,627,0.5,38.39153993,12.01298633,-0.3966847391,0.0581930409,3.92E-06,24659.74866,6.26E-06,2.30E-06,no
210000000,8,940,224,627,0.5,153.4220791,32.23447823,-0.3868770967,0.134858771,1.57E-05,90830.01825,1.68E-05,5.37E-06,no
210000000,8,940,224,627,0.5,237.2312535,51.9643206,-0.3684110789,0.2076378331,2.42E-05,141485.1145,2.70E-05,8.30E-06,no
210000000,8,940,224,627,0.5,348.607093,70.26537333,-0.3416915355,0.2761295418,3.56E-05,204927.8211,3.63E-05,1.10E-05,no
210000000,8,940,224,627,0.5,423.7472585,87.80379775,-0.3073085838,0.3386462868,4.33E-05,250269.597,4.51E-05,1.36E-05,no
210000000,8,940,224,627,0.5,466.3206915,102.7408284,-0.2660296191,0.3940437694,4.77E-05,278405.8316,5.27E-05,1.57E-05,no
210000000,8,940,224,627,0.5,573.7038214,115.2677284,-0.2187788391,0.4408593303,5.86E-05,337070.2299,5.92E-05,1.76E-05,no
210000000,8,940,224,627,0.5,582.4180545,125.0788457,-0.1666162363,0.478019928,5.95E-05,346133.5128,6.43E-05,1.91E-05,no
210000000,8,940,224,627,0.5,663.5585406,131.6057912,-0.1107123494,0.5048045643,6.78E-05,389023.6457,6.80E-05,2.02E-05,no
210000000,8,940,224,627,0.5,671.2049889,135.0863977,-0.05232224712,0.5204413233,6.86E-05,394467.4102,7.02E-05,2.08E-05,no
210000000,8,940,224,627,0.5,691.0543478,135.4681395,0.007242780094,0.5247553702,7.06E-05,404365.2091,7.08E-05,2.10E-05,no
210000000,8,940,224,627,0.5,681.3329959,132.5330415,0.06664538667,0.5174918587,6.96E-05,398173.2081,6.98E-05,2.07E-05,no
210000000,8,940,224,627,0.5,659.2124661,126.5050493,0.1245513808,0.4989172804,6.74E-05,384401.9156,6.72E-05,2.00E-05,no
210000000,8,940,224,627,0.5,624.3732447,116.9302095,0.1796604479,0.4693632556,6.38E-05,362672.9228,6.32E-05,1.88E-05,no
210000000,8,940,224,627,0.5,574.8719515,106.0378581,0.2307348401,0.4296109425,5.88E-05,333126.13,5.76E-05,1.72E-05,no
210000000,8,940,224,627,0.5,-2664.98048,91.05687806,0.2766276623,0.3804039609,5.15E-05,-1259258.122,5.09E-05,1.52E-05,yes
210000000,8,940,224,627,0.5,-4157.576361,74.1964746,0.3163081789,0.3229781703,7.87E-05,-1997739.671,4.31E-05,1.29E-05,yes
210000000,8,940,224,627,0.5,-2387.177567,55.50480642,0.348889387,0.257557199,4.43E-05,-1140740.098,3.41E-05,1.03E-05,yes
210000000,8,940,224,627,0.5,1375.948952,35.05624577,0.373629149,0.1876597689,-2.50E-05,690315.6544,2.44E-05,7.54E-06,yes
210000000,8,940,224,627,0.5,9738.963917,19.23148959,0.3899759629,0.1151377396,-0.0001734766209,4774068.203,1.34E-05,4.38E-06,yes
210000000,8,940,224,627,0.5,3263.156056,-4.496970988,0.3975736852,0.0386057391,-5.70E-05,1594255.912,3.57E-06,1.52E-06,yes
210000000,8,940,224,627,0.5,-2806.353721,-25.37041341,0.3963869709,-0.06243852948,4.81E-05,-1385383.627,-6.79E-06,-2.45E-06,yes
210000000,8,940,224,627,0.5,-2812.353984,-48.18669307,0.3860828768,-0.1386260482,4.73E-05,-1399481.74,-1.73E-05,-5.53E-06,yes
210000000,8,940,224,627,0.5,1610.158846,-70.28645323,0.3671506656,-0.2122663997,-2.66E-05,753362.2274,-2.75E-05,-8.47E-06,yes
210000000,8,940,224,627,0.5,3992.219298,-88.18908229,0.339983203,-0.2804809063,-6.48E-05,1909995.213,-3.72E-05,-1.13E-05,yes
210000000,8,940,224,627,0.5,4602.914919,-104.1478629,0.3051814094,-0.3412390178,-7.34E-05,2200962.356,-4.56E-05,-1.36E-05,yes
210000000,8,940,224,627,0.5,3575.097658,-115.9022009,0.2635383757,-0.3955607955,-5.60E-05,1692365.683,-5.36E-05,-1.59E-05,yes
210000000,8,940,224,627,0.5,3227.283327,-131.2431048,0.2159846358,-0.4406645671,-4.97E-05,1514696.782,-5.94E-05,-1.76E-05,yes
210000000,8,940,224,627,0.5,3985.168982,-141.560649,0.1635859749,-0.4776316244,-6.03E-05,1880434.605,-6.45E-05,-1.91E-05,yes
210000000,8,940,224,627,0.5,5040.523126,-148.1822965,0.107510345,-0.5038048688,-7.51E-05,2393513.126,-6.82E-05,-2.01E-05,yes
210000000,8,940,224,627,0.5,5706.267459,-151.0403875,0.04901709937,-0.5182897869,-8.36E-05,2717821.464,-7.03E-05,-2.07E-05,yes
210000000,8,940,224,627,0.5,5640.629246,-151.0296374,-0.01057605839,-0.5212446589,-8.13E-05,2685714.094,-7.08E-05,-2.08E-05,yes
210000000,8,940,224,627,0.5,4826.880999,-147.8263529,-0.069928894,-0.513000265,-6.85E-05,2289165.678,-6.97E-05,-2.05E-05,yes
210000000,8,940,224,627,0.5,4124.571287,-141.9147947,-0.1277088206,-0.4939800845,-5.76E-05,1948462.081,-6.70E-05,-1.98E-05,yes
210000000,8,940,224,627,0.5,4053.313065,-132.9416126,-0.1826195008,-0.4644634103,-5.58E-05,1917989.948,-6.28E-05,-1.86E-05,yes
210000000,8,940,224,627,0.5,4200.456928,-121.4743164,-0.2334308903,-0.4246543452,-5.70E-05,1995588.362,-5.73E-05,-1.70E-05,yes
210000000,8,940,224,627,0.5,3881.901577,-106.4375906,-0.2790019574,-0.3754379335,-5.19E-05,1847095.884,-5.05E-05,-1.50E-05,yes
210000000,8,940,224,627,0.5,2983.468946,-89.21248227,-0.3183068334,-0.3178749561,-3.93E-05,1415976.743,-4.24E-05,-1.27E-05,yes
210000000,8,940,224,627,0.5,2248.555401,-72.23345833,-0.3504617323,-0.2532830061,-2.92E-05,1064736.763,-3.33E-05,-1.01E-05,yes
210000000,8,940,224,627,0.5,1130.001213,-51.08291388,-0.3747455414,-0.1839555548,-1.45E-05,527846.5261,-2.38E-05,-7.38E-06,yes
210000000,8,940,224,627,0.5,636.8305271,-30.67265722,-0.3906145182,-0.1101420519,-8.04E-06,296554.7308,-1.34E-05,-4.37E-06,yes
210000000,8,940,224,627,0.5,-555.4048685,-8.802891911,-0.3977167424,-0.03386337185,6.91E-06,-276031.194,-3.14E-06,-1.38E-06,yes
210000000,8,940,224,627,0.5,-1274.676549,14.25330876,-0.396033457,0.06788426306,1.56E-05,-616645.4209,7.68E-06,2.72E-06,yes
210000000,8,940,224,627,0.5,-3365.108271,33.3743751,-0.3852295885,0.1431653673,4.08E-05,-1630006.798,1.81E-05,5.72E-06,yes
210000000,8,940,224,627,0.5,-3785.251902,54.01933053,-0.3658153503,0.2151589898,4.52E-05,-1825456.249,2.81E-05,8.58E-06,yes
210000000,8,940,224,627,0.5,-3509.242947,72.17311651,-0.3382002947,0.2822505319,4.14E-05,-1681541.013,3.74E-05,1.13E-05,yes
210000000,8,940,224,627,0.5,-3721.395137,89.28342987,-0.3030031528,0.3437106758,4.33E-05,-1776962.675,4.59E-05,1.37E-05,yes
210000000,8,940,224,627,0.5,-5116.178671,103.6337392,-0.2610074764,0.3978659648,5.88E-05,-2452321.395,5.37E-05,1.60E-05,yes
210000000,8,940,224,627,0.5,-9952.298489,116.7199132,-0.2131512025,0.4434227337,0.0001130138784,-4811926.896,5.99E-05,1.77E-05,yes
210000000,8,940,224,627,0.5,-7661.264203,124.5014721,-0.1605061441,0.478729678,8.59E-05,-3687261.61,6.53E-05,1.92E-05,yes
210000000,8,940,224,627,0.5,3552.381185,129.9646882,-0.1042467595,0.5010327555,-3.94E-05,1801539.077,6.82E-05,2.00E-05,yes
210000000,8,940,224,627,0.5,7046.863131,135.4216668,-0.04567397729,0.5167744239,-7.71E-05,3513837.964,6.94E-05,2.07E-05,yes
210000000,8,940,224,627,0.5,4906.926433,139.7622034,0.01390185001,0.5264955289,-5.31E-05,2469025.752,7.05E-05,2.11E-05,yes
210000000,8,940,224,627,0.5,-8483.447165,134.7062862,0.07320956237,0.520005711,9.07E-05,-4084511.193,6.98E-05,2.08E-05,yes
210000000,8,940,224,627,0.5,-18526.64532,126.4768508,0.130885589,0.4985498928,0.0001957026513,-9002039.366,6.79E-05,1.99E-05,yes
210000000,8,940,224,627,0.5,-14092.66991,112.2921784,0.1856436538,0.4603962832,0.0001471541113,-6839715.131,6.33E-05,1.84E-05,yes
210000000,8,940,224,627,0.5,5589.293353,100.4446994,0.2361948958,0.4152681322,-5.77E-05,2783629.184,5.66E-05,1.66E-05,yes
210000000,8,940,224,627,0.5,12385.53096,89.12340617,0.2814059469,0.3683477691,-0.0001264220987,6103059.864,4.89E-05,1.47E-05,yes
210000000,8,940,224,627,0.5,14675.32408,77.73722252,0.3202884353,0.3181922154,-0.0001481301848,7217740.363,4.17E-05,1.27E-05,yes
210000000,8,940,224,627,0.5,-1894.083467,56.42629121,0.3520354459,0.2546963291,1.89E-05,-899049.4991,3.30E-05,1.02E-05,yes
210000000,8,940,224,627,0.5,-14285.78642,36.41781176,0.3758771539,0.1835525375,0.0001410635142,-6971315.366,2.38E-05,7.36E-06,yes
210000000,8,940,224,627,0.5,-10266.33263,11.14327804,0.3912824108,0.1058972122,0.000100283794,-5017215.925,1.32E-05,4.26E-06,yes
210000000,8,940,224,627,0.5,5711.775187,-10.51655114,0.3978803281,0.0288316554,-5.52E-05,2789265.478,2.53E-06,1.18E-06,yes
210000000,8,940,224,627,0.5,9155.819548,-32.54546868,0.3956865084,-0.07342462527,-8.76E-05,4463441.33,-8.27E-06,-2.88E-06,yes
210000000,8,940,224,627,0.5,5328.236204,-49.97063776,0.3843803472,-0.1463540346,-5.04E-05,2582321.706,-1.86E-05,-5.83E-06,yes
210000000,8,940,224,627,0.5,881.3139668,-68.22979437,0.3644890635,-0.2172970904,-8.25E-06,397790.691,-2.85E-05,-8.70E-06,yes
210000000,8,940,224,627,0.5,-1620.406778,-89.73286927,0.3364417288,-0.2853386741,1.50E-05,-836663.2325,-3.77E-05,-1.14E-05,yes
210000000,8,940,224,627,0.5,2648.031353,-107.6316902,0.3008495947,-0.3481858354,-2.43E-05,1242856.978,-4.63E-05,-1.39E-05,yes
210000000,8,940,224,627,0.5,10077.00954,-122.3584805,0.258501106,-0.4031831052,-9.15E-05,4870181.534,-5.41E-05,-1.61E-05,yes
220000000,8,940,224,627,0.5,0,0,0,0,0,0,0,0,no
220000000,8,940,224,627,0.5,697.1149903,150.0350305,0.05767509632,0.5184375637,7.12E-05,414456.9574,7.12E-05,2.06E-05,no
220000000,8,940,224,627,0.5,602.1463994,128.9871331,0.1169528291,0.4963137314,6.15E-05,357697.4229,6.85E-05,1.99E-05,no
220000000,8,940,224,627,0.5,633.2700643,119.6167807,0.1730012037,0.4660942392,6.47E-05,368339.9437,6.41E-05,1.86E-05,no
220000000,8,940,224,627,0.5,571.2958294,107.5069054,0.2248886927,0.4265579825,5.84E-05,332095.2714,5.86E-05,1.71E-05,no
220000000,8,940,224,627,0.5,513.1825121,93.14555482,0.2715754613,0.3787052129,5.24E-05,296637.9975,5.18E-05,1.52E-05,no
220000000,8,940,224,627,0.5,433.8045764,78.13332691,0.3120834057,0.3231711618,4.43E-05,250458.8568,4.39E-05,1.29E-05,no
220000000,8,940,224,627,0.5,369.1885987,58.09081769,0.345540081,0.2605171711,3.77E-05,209040.8104,3.52E-05,1.04E-05,no
220000000,8,940,224,627,0.5,259.9750526,38.30714813,0.371213874,0.192617696,2.66E-05,145930.6266,2.56E-05,7.72E-06,no
220000000,8,940,224,627,0.5,162.8386979,17.413027,0.3885390567,0.1207462814,1.66E-05,88185.77539,1.54E-05,4.85E-06,no
220000000,8,940,224,627,0.5,69.16849395,-3.846087269,0.3971339347,0.04629980873,7.07E-06,31958.1246,4.90E-06,1.87E-06,no
220000000,8,940,224,627,0.5,-46.72743183,-24.79024904,0.396953637,-0.05320718042,-4.78E-06,-34989.08066,-5.74E-06,-2.11E-06,no
220000000,8,940,224,627,0.5,-122.8218637,-46.55028283,0.3876496226,-0.127965416,-1.26E-05,-82863.08539,-1.62E-05,-5.09E-06,no
220000000,8,940,224,627,0.5,-248.3017774,-66.90904364,0.3696618492,-0.1992168717,-2.54E-05,-154212.7304,-2.64E-05,-7.95E-06,no
220000000,8,940,224,627,0.5,-344.6861886,-85.78132419,0.3433924996,-0.2665383927,-3.52E-05,-210600.5444,-3.60E-05,-1.07E-05,no
220000000,8,940,224,627,0.5,-413.2088114,-102.6110413,0.3094220282,-0.3280160427,-4.22E-05,-252358.0492,-4.46E-05,-1.31E-05,no
220000000,8,940,224,627,0.5,-497.6405045,-118.0420316,0.2685084095,-0.3824409497,-5.09E-05,-301214.548,-5.23E-05,-1.53E-05,no
220000000,8,940,224,627,0.5,-564.2546728,-130.4827336,0.2215678869,-0.4286311289,-5.77E-05,-339891.099,-5.89E-05,-1.71E-05,no
220000000,8,940,224,627,0.5,-620.3444056,-140.4472283,0.1696532461,-0.465542274,-6.34E-05,-372207.2573,-6.40E-05,-1.86E-05,no
220000000,8,940,224,627,0.5,-646.9744334,-147.279564,0.1139295723,-0.49225281,-6.61E-05,-388578.2766,-6.78E-05,-1.97E-05,no
220000000,8,940,224,627,0.5,-683.9831959,-151.0898128,0.05564786053,-0.5082199051,-6.99E-05,-408548.4387,-7.01E-05,-2.03E-05,no
220000000,8,940,224,627,0.5,-688.7530355,-151.5256874,-0.003883151568,-0.5129850276,-7.04E-05,-411095.2656,-7.08E-05,-2.05E-05,no
220000000,8,940,224,627,0.5,-682.503899,-148.7984733,-0.06332663562,-0.5065462303,-6.98E-05,-406703.7046,-6.99E-05,-2.03E-05,no
220000000,8,940,224,627,0.5,-663.9312442,-143.0219997,-0.1213477186,-0.4889816231,-6.79E-05,-394791.2152,-6.74E-05,-1.96E-05,no
220000000,8,940,224,627,0.5,-625.099291,-132.3163941,-0.1766434902,-0.460570295,-6.39E-05,-370555.619,-6.38E-05,-1.85E-05,no
220000000,8,940,224,627,0.5,-576.7495951,-122.048169,-0.2279717286,-0.42235482,-5.89E-05,-341877.5754,-5.81E-05,-1.69E-05,no
220000000,8,940,224,627,0.5,-509.0177154,-107.9577638,-0.2741800516,-0.374837333,-5.20E-05,-301847.1033,-5.13E-05,-1.50E-05,no
220000000,8,940,224,627,0.5,-433.9705234,-91.39440505,-0.3142306871,-0.3191531875,-4.44E-05,-257027.8515,-4.34E-05,-1.28E-05,no
220000000,8,940,224,627,0.5,-344.944435,-72.98945394,-0.3472241375,-0.2565688534,-3.53E-05,-204468.6345,-3.47E-05,-1.03E-05,no
220000000,8,940,224,627,0.5,-257.876738,-53.12948458,-0.372419392,-0.1885341125,-2.64E-05,-152155.6862,-2.50E-05,-7.57E-06,no
220000000,8,940,224,627,0.5,-152.9367973,-32.57504178,-0.3892506476,-0.1166192295,-1.56E-05,-90759.21677,-1.48E-05,-4.69E-06,no
220000000,8,940,224,627,0.5,-52.22375841,-10.85430531,-0.3973427285,-0.04198075631,-5.34E-06,-30860.10945,-4.31E-06,-1.70E-06,no
220000000,8,940,224,627,0.5,52.09446815,10.63624292,-0.3966595601,0.05703247623,5.32E-06,30690.17176,6.24E-06,2.26E-06,no
220000000,8,940,224,627,0.5,101.1368178,31.99050157,-0.3868523297,0.1320625603,1.03E-05,65130.78246,1.68E-05,5.26E-06,no
220000000,8,940,224,627,0.5,258.1846629,51.15910238,-0.3683867307,0.2030081778,2.64E-05,151342.3509,2.70E-05,8.12E-06,no
220000000,8,940,224,627,0.5,303.382364,70.90774079,-0.3416681064,0.2699644036,3.10E-05,183116.4896,3.64E-05,1.08E-05,no
220000000,8,940,224,627,0.5,408.8123291,88.09666606,-0.3072865371,0.3312004434,4.18E-05,243106.162,4.50E-05,1.32E-05,no
220000000,8,940,224,627,0.5,463.6871637,102.8203534,-0.2660093284,0.3852322917,4.74E-05,277156.3195,5.27E-05,1.54E-05,no
220000000,8,940,224,627,0.5,568.5672995,115.363,-0.2187609747,0.430986324,5.81E-05,334603.8647,5.91E-05,1.72E-05,no
220000000,8,940,224,627,0.5,614.4204951,125.00608,-0.1666010453,0.4672852692,6.28E-05,361754.6845,6.43E-05,1.87E-05,no
220000000,8,940,224,627,0.5,660.3431602,131.781349,-0.110700341,0.4935237431,6.75E-05,387536.4526,6.78E-05,1.97E-05,no
220000000,8,940,224,627,0.5,681.5970305,134.8784889,-0.05231350464,0.5087390819,6.97E-05,399449.8627,7.02E-05,2.04E-05,no
220000000,8,940,224,627,0.5,689.8828149,135.4357935,0.007248077288,0.5129202689,7.05E-05,403776.2272,7.08E-05,2.05E-05,no
220000000,8,940,224,627,0.5,681.8022777,132.5495259,0.06664702801,0.5058242025,6.97E-05,398410.8628,6.98E-05,2.02E-05,no
220000000,8,940,224,627,0.5,658.8253511,126.4974603,0.1245493203,0.4877125159,6.73E-05,384208.8119,6.71E-05,1.95E-05,no
220000000,8,940,224,627,0.5,620.7820287,117.416606,0.1796547521,0.45882236,6.34E-05,361153.9309,6.31E-05,1.84E-05,no
220000000,8,940,224,627,0.5,572.1928159,105.5334823,0.2307256793,0.4199430134,5.85E-05,331568.639,5.77E-05,1.68E-05,no
220000000,8,940,224,627,0.5,-2675.204538,91.04465675,0.27661517,0.3719002745,5.17E-05,-1264266.087,5.09E-05,1.49E-05,yes
220000000,8,940,224,627,0.5,-4079.148324,74.40644115,0.3162926468,0.3158087418,7.72E-05,-1959267.066,4.31E-05,1.26E-05,yes
220000000,8,940,224,627,0.5,-3318.708666,55.32383412,0.3488709367,0.2519733791,6.15E-05,-1596567.922,3.41E-05,1.01E-05,yes
220000000,8,940,224,627,0.5,-714.2218895,35.36686136,0.3736082053,0.183667696,1.30E-05,-332120.8553,2.44E-05,7.36E-06,yes
220000000,8,940,224,627,0.5,617.1426218,14.67377693,0.3899544777,0.1120476711,-1.10E-05,309107.8272,1.42E-05,4.50E-06,yes
220000000,8,940,224,627,0.5,1193.315517,-7.100404312,0.3975505843,0.03782735882,-2.08E-05,580340.0747,3.74E-06,1.54E-06,yes
220000000,8,940,224,627,0.5,1482.582974,-26.93667449,0.3963673962,-0.06154057906,-2.54E-05,712155.724,-7.18E-06,-2.52E-06,yes
220000000,8,940,224,627,0.5,1328.148492,-48.25191912,0.3860600127,-0.1360144053,-2.23E-05,626172.4915,-1.76E-05,-5.47E-06,yes
220000000,8,940,224,627,0.5,1403.44386,-68.74550707,0.3671194731,-0.2066269626,-2.32E-05,652983.5386,-2.75E-05,-8.25E-06,yes
220000000,8,940,224,627,0.5,2404.372988,-87.73850833,0.3399541405,-0.2731558391,-3.90E-05,1133382.818,-3.69E-05,-1.09E-05,yes
